depth,SP,GR,LLD,LLS,DEN,AC,litholody
1529.5,87.866,70.441,3.434,2.742,2.12,112.779,sand
1529.6,87.645,70.809,3.36,2.69,2.127,112.598,sand
1529.7,87.381,71.483,3.275,2.633,2.139,112.808,sand
1529.8,87.08,72.531,3.159,2.554,2.153,113.224,sand
1529.9,86.763,74.074,2.995,2.436,2.165,113.67,sand
1530,86.456,76.05,2.788,2.28,2.17,114.024,sand
1530.1,86.173,78.139,2.566,2.106,2.168,114.171,sand
1530.2,85.927,79.838,2.361,1.945,2.157,114.043,sand
1530.3,85.738,80.804,2.2,1.817,2.141,113.492,sand
1530.4,85.644,81,2.098,1.733,2.124,113.109,sand
1530.5,85.7,80.498,2.065,1.698,2.109,113.404,sand
1530.6,85.954,79.389,2.105,1.72,2.099,113.978,sand
1530.7,86.405,77.893,2.223,1.804,2.095,114.222,sand
1530.8,86.997,76.371,2.412,1.95,2.097,114.063,sand
1530.9,87.617,75.219,2.647,2.139,2.105,114.281,sand
1531,88.148,74.799,2.868,2.325,2.116,115.342,sand
1531.1,88.508,75.354,2.986,2.439,2.13,117.055,sand
1531.2,88.686,76.857,2.947,2.429,2.145,118.615,sand
1531.3,88.718,78.912,2.787,2.314,2.16,119.732,sand
1531.4,88.662,80.915,2.593,2.165,2.175,120.485,sand
1531.5,88.554,82.441,2.432,2.04,2.189,120.311,shale
1531.6,88.403,83.458,2.334,1.963,2.202,118.755,shale
1531.7,88.203,84.109,2.303,1.937,2.215,115.873,shale
1531.8,87.957,84.418,2.332,1.959,2.225,113.024,shale
1531.9,87.69,84.308,2.405,2.019,2.231,111.553,shale
1532,87.447,83.812,2.505,2.107,2.229,110.993,shale
1532.1,87.267,83.053,2.617,2.209,2.22,109.608,sand
1532.2,87.16,82.259,2.73,2.313,2.206,106.483,sand
1532.3,87.105,81.689,2.835,2.408,2.191,102.512,sand
1532.4,87.068,81.541,2.923,2.486,2.177,99.025,sand
1532.5,87.022,81.846,2.972,2.532,2.167,96.375,sand
1532.6,86.964,82.373,2.963,2.531,2.162,94.328,sand
1532.7,86.907,82.782,2.889,2.476,2.158,93.745,sand
1532.8,86.866,82.796,2.773,2.386,2.155,95.906,sand
1532.9,86.851,82.253,2.657,2.293,2.15,100.604,sand
1533,86.865,81.172,2.583,2.234,2.142,106.257,sand
1533.1,86.914,79.731,2.578,2.231,2.131,111.363,sand
1533.2,87.017,78.254,2.656,2.299,2.119,115.284,sand
1533.3,87.2,77.023,2.823,2.441,2.107,117.862,sand
1533.4,87.485,76.078,3.063,2.647,2.097,119.342,sand
1533.5,87.878,75.393,3.322,2.877,2.09,119.878,sand
1533.6,88.365,75.023,3.512,3.058,2.086,119.49,sand
1533.7,88.912,74.987,3.556,3.119,2.084,118.64,sand
1533.8,89.47,75.109,3.447,3.042,2.085,118.123,sand
1533.9,89.987,75.024,3.256,2.884,2.087,118.54,sand
1534,90.421,74.344,3.066,2.719,2.089,119.624,sand
1534.1,90.755,72.856,2.93,2.597,2.091,120.517,sand
1534.2,90.999,70.722,2.866,2.537,2.093,120.795,sand
1534.3,91.184,68.422,2.872,2.537,2.093,120.916,sand
1534.4,91.346,66.446,2.93,2.585,2.094,121.397,sand
1534.5,91.51,65.128,3.015,2.659,2.093,121.88,sand
1534.6,91.679,64.489,3.094,2.731,2.093,121.791,sand
1534.7,91.841,64.248,3.14,2.773,2.092,121.372,sand
1534.8,91.987,64.106,3.138,2.77,2.09,121.047,sand
1534.9,92.114,63.906,3.093,2.725,2.088,120.784,sand
1535,92.232,63.691,3.02,2.655,2.086,120.193,sand
1535.1,92.348,63.57,2.938,2.581,2.083,118.989,sand
1535.2,92.466,63.547,2.865,2.517,2.08,117.519,sand
1535.3,92.578,63.58,2.813,2.474,2.077,116.289,sand
1535.4,92.671,63.644,2.789,2.455,2.075,115.618,sand
1535.5,92.737,63.783,2.795,2.457,2.073,115.305,sand
1535.6,92.775,64.03,2.823,2.476,2.072,115.196,sand
1535.7,92.793,64.355,2.864,2.504,2.072,115.341,sand
1535.8,92.801,64.74,2.907,2.53,2.073,115.565,sand
1535.9,92.808,65.125,2.941,2.549,2.074,115.795,sand
1536,92.816,65.391,2.964,2.559,2.076,115.994,sand
1536.1,92.823,65.42,2.98,2.565,2.079,116.134,sand
1536.2,92.831,65.187,2.997,2.575,2.083,116.218,sand
1536.3,92.842,64.897,3.024,2.596,2.088,116.261,sand
1536.4,92.854,64.877,3.063,2.631,2.094,116.205,sand
1536.5,92.86,65.453,3.109,2.672,2.099,115.983,sand
1536.6,92.854,66.719,3.15,2.706,2.103,115.619,sand
1536.7,92.832,68.385,3.162,2.713,2.105,115.257,sand
1536.8,92.802,69.95,3.127,2.677,2.105,114.992,sand
1536.9,92.784,70.867,3.033,2.589,2.104,114.707,sand
1537,92.8,70.713,2.893,2.463,2.105,114.216,sand
1537.1,92.859,69.418,2.735,2.323,2.107,113.536,sand
1537.2,92.957,67.302,2.591,2.196,2.111,112.902,sand
1537.3,93.074,64.927,2.483,2.1,2.115,112.573,sand
1537.4,93.195,62.841,2.421,2.043,2.118,112.612,sand
1537.5,93.318,61.389,2.408,2.027,2.118,112.836,sand
1537.6,93.455,60.706,2.438,2.046,2.114,112.904,sand
1537.7,93.613,60.712,2.503,2.094,2.108,112.55,sand
1537.8,93.789,61.165,2.587,2.159,2.101,111.734,sand
1537.9,93.956,61.787,2.678,2.23,2.096,110.631,sand
1538,94.078,62.305,2.767,2.301,2.095,109.606,sand
1538.1,94.132,62.617,2.85,2.366,2.098,109.012,sand
1538.2,94.12,62.758,2.931,2.427,2.106,109.137,sand
1538.3,94.076,62.862,3.011,2.485,2.118,110.12,sand
1538.4,94.045,63.125,3.088,2.54,2.13,111.807,sand
1538.5,94.064,63.812,3.153,2.587,2.14,113.801,sand
1538.6,94.137,65.031,3.201,2.619,2.144,115.554,sand
1538.7,94.239,66.596,3.226,2.629,2.142,116.553,sand
1538.8,94.333,68.063,3.221,2.611,2.136,116.428,sand
1538.9,94.386,69.014,3.182,2.565,2.127,115.2,sand
1539,94.388,69.185,3.108,2.492,2.119,113.313,sand
1539.1,94.346,68.665,3.002,2.396,2.112,111.416,sand
1539.2,94.278,67.81,2.877,2.29,2.107,110.039,sand
1539.3,94.194,67.059,2.748,2.185,2.101,109.263,sand
1539.4,94.104,66.741,2.632,2.092,2.096,108.975,sand
1539.5,94.006,66.899,2.54,2.02,2.09,109.142,sand
1539.6,93.896,67.299,2.478,1.969,2.086,109.818,sand
1539.7,93.772,67.632,2.442,1.939,2.082,110.94,sand
1539.8,93.644,67.737,2.43,1.926,2.08,112.183,sand
1539.9,93.531,67.559,2.438,1.926,2.079,113.282,sand
1540,93.466,67.115,2.464,1.938,2.079,114.283,sand
1540.1,93.468,66.426,2.504,1.96,2.079,115.435,sand
1540.2,93.536,65.611,2.556,1.988,2.081,116.771,sand
1540.3,93.637,64.879,2.614,2.02,2.084,118.005,sand
1540.4,93.717,64.442,2.668,2.052,2.086,118.814,sand
1540.5,93.726,64.416,2.706,2.075,2.086,119.176,sand
1540.6,93.648,64.852,2.714,2.079,2.084,119.284,sand
1540.7,93.515,65.665,2.684,2.058,2.08,119.093,sand
1540.8,93.387,66.6,2.62,2.012,2.075,118.425,sand
1540.9,93.318,67.313,2.535,1.95,2.071,117.393,sand
1541,93.323,67.64,2.444,1.881,2.071,116.453,sand
1541.1,93.371,67.68,2.359,1.815,2.072,116.012,sand
1541.2,93.409,67.659,2.285,1.756,2.075,116.121,sand
1541.3,93.394,67.647,2.222,1.707,2.078,116.602,sand
1541.4,93.316,67.487,2.174,1.673,2.081,117.372,sand
1541.5,93.2,66.966,2.145,1.653,2.082,118.373,sand
1541.6,93.081,66.058,2.141,1.652,2.085,119.243,sand
1541.7,92.978,64.902,2.166,1.67,2.089,119.499,sand
1541.8,92.888,63.791,2.218,1.706,2.096,119.005,sand
1541.9,92.793,63.006,2.285,1.751,2.105,118.123,sand
1542,92.672,62.626,2.345,1.79,2.113,117.392,sand
1542.1,92.526,62.549,2.377,1.807,2.121,117.086,sand
1542.2,92.367,62.557,2.372,1.8,2.125,117.039,sand
1542.3,92.217,62.531,2.344,1.779,2.127,116.913,sand
1542.4,92.078,62.551,2.317,1.76,2.127,116.49,sand
1542.5,91.933,62.819,2.312,1.759,2.127,115.829,sand
1542.6,91.758,63.547,2.338,1.782,2.13,115.129,sand
1542.7,91.537,64.819,2.386,1.823,2.136,114.468,sand
1542.8,91.267,66.616,2.428,1.864,2.146,113.905,sand
1542.9,90.964,68.799,2.433,1.879,2.159,113.64,sand
1543,90.647,71.118,2.387,1.854,2.177,113.884,sand
1543.1,90.337,73.39,2.306,1.796,2.197,114.49,shale
1543.2,90.048,75.597,2.223,1.732,2.219,114.919,shale
1543.3,89.784,77.872,2.168,1.684,2.241,114.61,shale
1543.4,89.541,80.367,2.158,1.669,2.261,113.367,shale
1543.5,89.317,83.079,2.197,1.689,2.279,111.324,shale
1543.6,89.112,85.854,2.279,1.742,2.294,108.648,shale
1543.7,88.928,88.359,2.385,1.816,2.305,105.581,shale
1543.8,88.76,90.299,2.487,1.894,2.315,102.547,shale
1543.9,88.606,91.611,2.562,1.961,2.321,99.943,shale
1544,88.465,92.443,2.595,2.003,2.321,98.038,shale
1544.1,88.347,92.893,2.592,2.02,2.314,97.033,shale
1544.2,88.267,92.917,2.569,2.021,2.296,96.854,shale
1544.3,88.241,92.254,2.543,2.014,2.267,96.953,shale
1544.4,88.288,90.582,2.526,2.008,2.23,96.464,sand
1544.5,88.422,87.768,2.522,2.005,2.191,94.974,sand
1544.6,88.646,83.948,2.529,2.008,2.154,93.089,sand
1544.7,88.958,79.504,2.545,2.017,2.125,91.968,sand
1544.8,89.347,74.993,2.572,2.036,2.104,92.475,sand
1544.9,89.803,70.978,2.612,2.069,2.091,94.783,sand
1545,90.31,67.801,2.67,2.12,2.085,98.647,sand
1545.1,90.849,65.515,2.747,2.19,2.084,103.652,sand
1545.2,91.385,64.075,2.839,2.276,2.086,109.087,sand
1545.3,91.888,63.49,2.936,2.37,2.09,113.917,sand
1545.4,92.326,63.818,3.024,2.456,2.096,117.244,sand
1545.5,92.678,65.018,3.087,2.52,2.104,118.843,sand
1545.6,92.936,66.847,3.111,2.549,2.111,119.165,sand
1545.7,93.108,68.859,3.093,2.538,2.118,118.879,sand
1545.8,93.214,70.5,3.039,2.492,2.124,118.397,sand
1545.9,93.277,71.263,2.957,2.42,2.128,117.745,sand
1546,93.317,70.952,2.861,2.335,2.131,116.901,sand
1546.1,93.338,69.734,2.763,2.25,2.133,115.985,sand
1546.2,93.332,68.129,2.677,2.176,2.134,115.087,sand
1546.3,93.288,66.769,2.617,2.122,2.133,114.207,sand
1546.4,93.204,65.948,2.594,2.096,2.131,113.342,sand
1546.5,93.098,65.581,2.617,2.108,2.128,112.592,sand
1546.6,93,65.522,2.693,2.162,2.123,112.081,sand
1546.7,92.938,65.661,2.826,2.261,2.118,111.786,sand
1546.8,92.911,65.893,3.008,2.397,2.113,111.537,sand
1546.9,92.894,66.335,3.216,2.549,2.109,111.253,sand
1547,92.845,67.23,3.397,2.679,2.106,111.078,sand
1547.1,92.731,68.611,3.485,2.741,2.104,111.235,sand
1547.2,92.549,70.335,3.432,2.702,2.102,111.741,sand
1547.3,92.33,72.071,3.248,2.566,2.099,112.343,sand
1547.4,92.122,73.389,2.991,2.371,2.095,112.731,sand
1547.5,91.969,74.21,2.726,2.168,2.091,112.747,sand
1547.6,91.887,74.686,2.497,1.991,2.088,112.456,sand
1547.7,91.868,74.914,2.319,1.855,2.085,112.039,sand
1547.8,91.88,75.01,2.194,1.759,2.082,111.752,sand
1547.9,91.903,75.175,2.112,1.696,2.079,111.862,sand
1548,91.923,75.476,2.065,1.659,2.076,112.452,sand
1548.1,91.936,75.846,2.044,1.639,2.074,113.37,sand
1548.2,91.942,76.279,2.041,1.632,2.076,114.38,sand
1548.3,91.939,76.774,2.047,1.631,2.082,115.301,sand
1548.4,91.921,77.469,2.051,1.627,2.092,116.048,sand
1548.5,91.88,78.543,2.043,1.617,2.105,116.632,sand
1548.6,91.811,79.785,2.023,1.6,2.118,117.183,sand
1548.7,91.716,80.737,1.997,1.581,2.129,117.831,sand
1548.8,91.608,80.858,1.977,1.568,2.134,118.515,sand
1548.9,91.502,79.672,1.981,1.572,2.134,118.878,sand
1549,91.411,77.05,2.02,1.602,2.129,118.466,sand
1549.1,91.34,73.44,2.108,1.664,2.119,117.166,sand
1549.2,91.284,69.642,2.247,1.765,2.108,115.299,sand
1549.3,91.222,66.504,2.435,1.901,2.097,113.338,sand
1549.4,91.127,64.524,2.658,2.065,2.087,111.659,sand
1549.5,90.982,63.631,2.89,2.24,2.079,110.591,sand
1549.6,90.786,63.352,3.096,2.402,2.074,110.449,sand
1549.7,90.565,63.251,3.248,2.528,2.072,111.306,sand
1549.8,90.357,63.068,3.332,2.608,2.072,112.868,sand
1549.9,90.193,62.89,3.357,2.643,2.075,114.535,sand
1550,90.083,62.82,3.339,2.644,2.081,115.805,sand
1550.1,90.013,62.891,3.288,2.618,2.088,116.52,sand
1550.2,89.961,63.181,3.203,2.563,2.097,116.78,sand
1550.3,89.911,63.873,3.069,2.468,2.106,116.694,sand
1550.4,89.858,65.155,2.876,2.324,2.116,116.241,sand
1550.5,89.807,67.196,2.631,2.14,2.125,115.342,sand
1550.6,89.759,69.955,2.37,1.944,2.131,114.046,sand
1550.7,89.709,73.131,2.133,1.768,2.135,112.706,sand
1550.8,89.653,76.128,1.951,1.63,2.136,111.645,sand
1550.9,89.593,78.25,1.837,1.541,2.134,110.889,sand
1551,89.544,79.003,1.796,1.505,2.131,110.268,sand
1551.1,89.526,78.411,1.826,1.521,2.127,109.785,sand
1551.2,89.548,76.833,1.928,1.591,2.125,109.693,sand
1551.3,89.601,74.694,2.096,1.712,2.123,110.002,sand
1551.4,89.666,72.409,2.315,1.874,2.121,110.254,sand
1551.5,89.729,70.445,2.553,2.058,2.12,109.999,sand
1551.6,89.789,69.152,2.762,2.228,2.121,109.368,sand
1551.7,89.86,68.709,2.9,2.35,2.124,108.855,sand
1551.8,89.957,69.064,2.953,2.409,2.129,108.811,sand
1551.9,90.086,69.996,2.944,2.413,2.137,109.249,sand
1552,90.232,71.217,2.909,2.387,2.145,110.088,sand
1552.1,90.365,72.344,2.878,2.356,2.151,111.343,sand
1552.2,90.451,73.031,2.869,2.337,2.154,112.822,sand
1552.3,90.469,73.221,2.89,2.337,2.154,114.009,sand
1552.4,90.418,73.002,2.934,2.356,2.152,114.429,sand
1552.5,90.312,72.546,2.983,2.381,2.149,114.024,sand
1552.6,90.172,71.972,3.004,2.393,2.147,113.034,sand
1552.7,90.021,71.307,2.966,2.369,2.146,111.813,sand
1552.8,89.878,70.606,2.856,2.296,2.145,110.822,sand
1552.9,89.759,70.006,2.692,2.179,2.145,110.492,sand
1553,89.687,69.75,2.507,2.041,2.144,110.924,sand
1553.1,89.678,69.953,2.337,1.909,2.143,111.557,sand
1553.2,89.732,70.505,2.203,1.802,2.142,111.887,sand
1553.3,89.821,71.098,2.117,1.732,2.139,111.732,sand
1553.4,89.902,71.241,2.083,1.7,2.136,111.01,sand
1553.5,89.935,70.566,2.1,1.71,2.132,110.012,sand
1553.6,89.911,69.212,2.169,1.76,2.129,109.256,sand
1553.7,89.852,67.696,2.288,1.85,2.128,109.243,sand
1553.8,89.804,66.601,2.449,1.974,2.127,110.031,sand
1553.9,89.809,66.288,2.629,2.116,2.127,111.177,sand
1554,89.886,66.753,2.78,2.244,2.128,112.015,sand
1554.1,90.014,67.667,2.849,2.313,2.128,112.377,sand
1554.2,90.15,68.774,2.803,2.294,2.128,112.637,sand
1554.3,90.243,69.934,2.666,2.193,2.128,112.868,sand
1554.4,90.262,70.993,2.494,2.056,2.129,113.085,sand
1554.5,90.193,71.83,2.343,1.928,2.129,113.267,sand
1554.6,90.047,72.453,2.245,1.841,2.13,113.257,sand
1554.7,89.844,72.818,2.213,1.803,2.13,112.969,sand
1554.8,89.608,72.926,2.246,1.817,2.13,112.364,sand
1554.9,89.347,72.87,2.333,1.875,2.129,111.12,sand
1555,89.063,72.76,2.454,1.965,2.128,109.554,sand
1555.1,88.759,72.613,2.57,2.06,2.126,109.062,sand
1555.2,88.445,72.521,2.642,2.129,2.123,110.445,sand
1555.3,88.139,72.468,2.647,2.149,2.116,113.437,sand
1555.4,87.852,72.406,2.592,2.124,2.109,116.325,sand
1555.5,87.581,72.371,2.51,2.074,2.101,117.101,sand
1555.6,87.312,72.361,2.436,2.027,2.095,115.384,sand
1555.7,87.034,72.174,2.393,2.003,2.09,112.576,sand
1555.8,86.745,71.585,2.396,2.014,2.087,110.565,sand
1555.9,86.455,70.564,2.45,2.064,2.082,109.858,sand
1556,86.187,69.413,2.545,2.147,2.075,109.807,sand
1556.1,85.957,68.566,2.649,2.238,2.066,109.583,sand
1556.2,85.779,68.488,2.711,2.294,2.057,109.5,sand
1556.3,85.654,69.468,2.684,2.275,2.055,110.383,sand
1556.4,85.57,71.504,2.564,2.178,2.064,111.975,sand
1556.5,85.512,74.36,2.398,2.041,2.087,113.567,shale
1556.6,85.464,77.581,2.245,1.913,2.123,114.824,shale
1556.7,85.409,80.765,2.151,1.828,2.166,116.172,shale
1556.8,85.343,83.672,2.14,1.809,2.206,117.933,shale
1556.9,85.264,86.145,2.229,1.866,2.233,119.404,shale
1557,85.166,87.96,2.435,2.016,2.238,119.585,sand
1557.1,85.03,88.85,2.773,2.273,2.222,117.801,sand
1557.2,84.826,88.621,3.245,2.642,2.192,114.076,sand
1557.3,84.527,87.271,3.803,3.092,2.158,108.998,sand
1557.4,84.118,84.942,4.303,3.523,2.127,103.511,sand
1557.5,83.604,81.964,4.555,3.786,2.105,98.882,sand
1557.6,83.009,78.739,4.482,3.799,2.093,96.271,sand
1557.7,82.358,75.677,4.191,3.623,2.088,96.35,sand
1557.8,81.677,73.096,3.842,3.379,2.089,98.841,sand
1557.9,80.982,71.159,3.536,3.151,2.093,102.836,sand
1558,80.281,69.871,3.312,2.977,2.097,107.184,sand
1558.1,79.574,69.132,3.171,2.865,2.1,110.914,sand
1558.2,78.857,68.775,3.094,2.805,2.102,113.54,sand
1558.3,78.122,68.758,3.046,2.776,2.105,115.139,sand
1558.4,77.358,69.14,2.988,2.744,2.111,116.199,sand
1558.5,76.553,70.025,2.883,2.677,2.123,117.075,shale
1558.6,75.693,71.397,2.715,2.55,2.145,117.772,shale
1558.7,74.765,72.952,2.5,2.367,2.18,118.037,shale
1558.8,73.763,74.338,2.278,2.158,2.226,117.837,shale
1558.9,72.678,75.368,2.089,1.966,2.277,117.378,shale
1559,71.485,76.201,1.96,1.818,2.324,117.093,shale
1559.1,70.144,77.566,1.898,1.723,2.354,117.18,shale
1559.2,68.591,80.296,1.895,1.676,2.363,116.882,shale
1559.3,66.761,84.917,1.933,1.664,2.352,114.744,shale
1559.4,64.61,91.281,1.978,1.667,2.329,110.006,shale
1559.5,62.144,98.497,1.982,1.658,2.305,103.797,shale
1559.6,59.426,105.199,1.911,1.613,2.288,98.155,shale
1559.7,56.56,109.978,1.776,1.531,2.281,94.536,shale
1559.8,53.667,112.014,1.622,1.436,2.283,93.521,shale
1559.9,50.856,111.408,1.49,1.352,2.288,95.528,shale
1560,48.215,109.034,1.404,1.295,2.291,100.773,shale
1560.1,45.816,106.092,1.369,1.274,2.284,108.155,shale
1560.2,43.707,103.46,1.386,1.291,2.266,115.201,shale
1560.3,41.918,101.457,1.45,1.344,2.241,119.533,shale
1560.4,40.453,100.131,1.55,1.427,2.216,120.332,shale
1560.5,39.297,99.358,1.664,1.525,2.198,118.125,shale
1560.6,38.417,99.041,1.762,1.617,2.191,114.158,shale
1560.7,37.78,99.155,1.819,1.681,2.195,110.103,shale
1560.8,37.358,99.691,1.825,1.703,2.206,107.502,shale
1560.9,37.129,100.475,1.795,1.688,2.218,107.111,shale
1561,37.068,101.073,1.751,1.654,2.226,108.475,shale
1561.1,37.154,101.065,1.711,1.616,2.228,110.611,shale
1561.2,37.368,100.28,1.683,1.581,2.223,112.778,shale
1561.3,37.71,98.813,1.665,1.549,2.214,114.387,sand
1561.4,38.197,96.885,1.65,1.517,2.202,114.697,sand
1561.5,38.86,94.658,1.634,1.484,2.192,113.579,sand
1561.6,39.727,92.295,1.614,1.454,2.185,112.158,sand
1561.7,40.8,90.14,1.597,1.431,2.179,111.657,sand
1561.8,42.042,88.63,1.59,1.424,2.175,112.194,sand
1561.9,43.382,88.078,1.602,1.434,2.172,112.893,sand
1562,44.741,88.491,1.634,1.461,2.168,113.097,sand
1562.1,46.055,89.557,1.686,1.501,2.163,113.159,sand
1562.2,47.287,90.711,1.753,1.551,2.158,113.605,sand
1562.3,48.43,91.371,1.827,1.606,2.152,114.279,sand
1562.4,49.505,91.185,1.904,1.663,2.147,114.74,sand
1562.5,50.557,90.181,1.984,1.721,2.141,115.007,sand
1562.6,51.649,88.684,2.066,1.78,2.135,115.447,sand
1562.7,52.849,87.087,2.153,1.843,2.129,116.132,sand
1562.8,54.222,85.696,2.243,1.91,2.122,116.877,sand
1562.9,55.8,84.7,2.332,1.982,2.115,117.553,sand
1563,57.561,84.15,2.416,2.059,2.108,118.159,sand
1563.1,59.424,84.004,2.496,2.135,2.102,118.697,sand
1563.2,61.267,84.087,2.57,2.204,2.098,119.044,sand
1563.3,62.974,84.22,2.637,2.26,2.096,119.087,sand
1563.4,64.466,84.228,2.69,2.296,2.095,118.922,sand
1563.5,65.72,84.065,2.724,2.313,2.096,118.886,sand
1563.6,66.762,83.83,2.737,2.315,2.096,119.198,sand
1563.7,67.633,83.75,2.73,2.308,2.098,119.759,sand
1563.8,68.369,83.934,2.712,2.3,2.099,120.262,sand
1563.9,68.983,84.315,2.69,2.292,2.1,120.437,sand
1564,69.476,84.635,2.669,2.285,2.1,120.302,sand
1564.1,69.858,84.626,2.649,2.275,2.1,120.046,sand
1564.2,70.152,84.147,2.626,2.257,2.1,119.825,sand
1564.3,70.391,83.256,2.596,2.232,2.101,119.628,sand
1564.4,70.603,82.21,2.561,2.202,2.102,119.396,sand
1564.5,70.807,81.323,2.525,2.174,2.105,119.131,sand
1564.6,71.006,80.881,2.496,2.152,2.11,118.856,sand
1564.7,71.194,81.008,2.478,2.135,2.117,118.648,sand
1564.8,71.358,81.636,2.47,2.123,2.125,118.238,sand
1564.9,71.479,82.64,2.468,2.111,2.132,118.022,sand
1565,71.536,83.994,2.461,2.095,2.137,118.48,sand
1565.1,71.505,85.68,2.438,2.069,2.139,119.031,sand
1565.2,71.369,87.631,2.393,2.034,2.138,118.677,sand
1565.3,71.122,89.735,2.327,1.989,2.135,116.953,sand
1565.4,70.785,91.748,2.249,1.937,2.131,114.733,sand
1565.5,70.398,93.357,2.172,1.882,2.127,113.23,sand
1565.6,70.012,94.311,2.105,1.831,2.125,113.003,sand
1565.7,69.673,94.544,2.054,1.788,2.125,113.417,sand
1565.8,69.405,94.221,2.022,1.756,2.126,113.928,sand
1565.9,69.208,93.636,2.006,1.739,2.128,114.618,sand
1566,69.064,93.082,2.002,1.735,2.13,115.185,sand
1566.1,68.947,92.624,2.005,1.739,2.134,115.442,sand
1566.2,68.836,92.191,2.009,1.746,2.138,115.411,sand
1566.3,68.72,91.794,2.009,1.749,2.144,115.235,sand
1566.4,68.597,91.375,1.999,1.743,2.154,115.051,sand
1566.5,68.47,90.888,1.982,1.728,2.167,114.839,shale
1566.6,68.339,90.355,1.962,1.707,2.184,114.51,shale
1566.7,68.2,89.829,1.95,1.689,2.202,114.129,shale
1566.8,68.057,89.33,1.958,1.685,2.216,113.943,shale
1566.9,67.924,88.8,1.99,1.701,2.221,113.912,shale
1567,67.821,88.252,2.047,1.735,2.216,113.03,shale
1567.1,67.763,87.936,2.119,1.782,2.201,110.052,sand
1567.2,67.745,88.258,2.192,1.831,2.183,105.021,sand
1567.3,67.749,89.488,2.241,1.867,2.166,99.698,sand
1567.4,67.748,91.574,2.249,1.876,2.153,96.159,sand
1567.5,67.723,94.168,2.214,1.853,2.147,95.088,sand
1567.6,67.686,96.666,2.153,1.811,2.145,96.226,sand
1567.7,67.673,98.311,2.092,1.763,2.144,99.391,sand
1567.8,67.736,98.523,2.049,1.727,2.143,104.241,sand
1567.9,67.915,97.233,2.039,1.715,2.139,109.376,sand
1568,68.226,94.77,2.067,1.734,2.134,112.942,sand
1568.1,68.664,91.661,2.134,1.788,2.129,114.255,sand
1568.2,69.221,88.438,2.233,1.87,2.124,114.082,sand
1568.3,69.895,85.537,2.354,1.972,2.12,113.613,sand
1568.4,70.685,83.335,2.481,2.08,2.117,113.315,sand
1568.5,71.582,81.881,2.596,2.181,2.114,113.186,sand
1568.6,72.553,80.916,2.681,2.259,2.113,113.264,sand
1568.7,73.55,80.121,2.723,2.304,2.113,113.589,sand
1568.8,74.511,79.221,2.725,2.315,2.115,114.112,sand
1568.9,75.381,78.101,2.701,2.299,2.117,114.754,sand
1569,76.13,76.944,2.669,2.271,2.121,115.315,sand
1569.1,76.76,76.072,2.643,2.243,2.124,115.61,sand
1569.2,77.297,75.721,2.631,2.228,2.127,115.737,sand
1569.3,77.779,75.847,2.637,2.23,2.129,115.896,sand
1569.4,78.234,76.179,2.656,2.246,2.133,116.193,sand
1569.5,78.676,76.351,2.678,2.266,2.137,116.44,sand
1569.6,79.103,76.212,2.69,2.278,2.141,116.479,sand
1569.7,79.505,75.95,2.684,2.274,2.145,116.436,sand
1569.8,79.871,75.788,2.66,2.256,2.147,116.457,sand
1569.9,80.205,75.862,2.627,2.231,2.146,116.276,sand
1570,80.525,76.239,2.599,2.21,2.142,115.405,sand
1570.1,80.858,76.759,2.587,2.201,2.137,113.86,sand
1570.2,81.221,77.329,2.597,2.208,2.131,112.262,sand
1570.3,81.614,78.02,2.625,2.228,2.128,111.412,sand
1570.4,82.02,78.81,2.661,2.252,2.126,111.615,sand
1570.5,82.414,79.536,2.684,2.27,2.127,112.493,sand
1570.6,82.774,79.92,2.68,2.271,2.13,113.518,sand
1570.7,83.085,79.65,2.645,2.25,2.132,114.39,sand
1570.8,83.349,78.604,2.59,2.213,2.133,114.912,sand
1570.9,83.575,77.028,2.536,2.175,2.132,114.851,sand
1571,83.778,75.369,2.506,2.151,2.129,114.166,sand
1571.1,83.971,73.943,2.517,2.154,2.124,113.22,sand
1571.2,84.166,72.956,2.576,2.193,2.117,112.605,sand
1571.3,84.375,72.485,2.681,2.269,2.11,112.841,sand
1571.4,84.613,72.493,2.815,2.37,2.103,114.033,sand
1571.5,84.885,72.952,2.947,2.473,2.098,115.881,sand
1571.6,85.182,73.775,3.038,2.547,2.094,117.885,sand
1571.7,85.479,74.736,3.061,2.571,2.094,119.504,sand
1571.8,85.744,75.517,3.012,2.541,2.096,120.435,sand
1571.9,85.941,75.775,2.918,2.473,2.099,120.739,sand
1572,86.059,75.317,2.812,2.394,2.103,120.328,sand
1572.1,86.111,74.202,2.725,2.328,2.105,119.712,sand
1572.2,86.134,72.701,2.673,2.286,2.105,120.197,sand
1572.3,86.161,71.116,2.66,2.273,2.105,122.483,sand
1572.4,86.21,69.718,2.677,2.284,2.105,125.837,sand
1572.5,86.28,68.717,2.699,2.302,2.106,128.837,sand
1572.6,86.362,68.283,2.691,2.3,2.107,130.232,sand
1572.7,86.442,68.592,2.615,2.245,2.108,129.437,sand
1572.8,86.516,69.805,2.464,2.126,2.11,127.062,sand
1572.9,86.581,71.961,2.267,1.963,2.114,124.078,sand
1573,86.634,74.807,2.074,1.798,2.12,121.595,sand
1573.1,86.666,77.747,1.925,1.666,2.131,120.464,sand
