depth,SP,GR,LLD,LLS,DEN,AC,lithology
1322.4,37.689,91.24,4.624,3.199,2.132,119.689,shale
1322.5,37.805,89.941,4.716,3.253,2.115,120.288,shale
1322.6,37.692,89.897,4.765,3.276,2.1,121.147,shale
1322.7,37.32,90.682,4.745,3.255,2.09,122.34,shale
1322.8,36.706,91.782,4.645,3.189,2.088,123.685,shale
1322.9,35.908,92.883,4.474,3.085,2.095,124.745,shale
1323,35.006,93.928,4.262,2.962,2.11,125.037,shale
1323.1,34.088,94.939,4.044,2.839,2.131,124.639,shale
1323.2,33.227,95.934,3.854,2.736,2.154,123.882,shale
1323.3,32.488,96.832,3.716,2.662,2.174,122.92,shale
1323.4,31.918,97.435,3.641,2.626,2.191,121.759,shale
1323.5,31.551,97.473,3.63,2.624,2.204,120.546,shale
1323.6,31.399,96.764,3.674,2.65,2.213,119.67,shale
1323.7,31.443,95.302,3.759,2.693,2.218,119.332,shale
1323.8,31.627,93.267,3.862,2.741,2.218,119.385,shale
1323.9,31.87,91.074,3.962,2.78,2.214,119.488,shale
1324,32.095,89.281,4.041,2.806,2.204,119.533,shale
1324.1,32.26,88.397,4.097,2.818,2.193,119.58,shale
1324.2,32.37,88.588,4.141,2.825,2.182,119.559,shale
1324.3,32.468,89.568,4.187,2.836,2.174,119.317,shale
1324.4,32.601,90.653,4.244,2.853,2.169,118.907,shale
1324.5,32.771,91.168,4.308,2.876,2.164,118.569,shale
1324.6,32.927,90.789,4.367,2.896,2.158,118.551,shale
1324.7,32.98,89.723,4.401,2.904,2.149,119.039,shale
1324.8,32.852,88.621,4.396,2.894,2.14,120.126,shale
1324.9,32.513,88.315,4.352,2.864,2.134,121.637,shale
1325,32.003,89.299,4.28,2.819,2.136,122.994,shale
1325.1,31.408,91.464,4.194,2.766,2.145,123.668,shale
1325.2,30.82,94.116,4.105,2.709,2.159,123.497,shale
1325.3,30.292,96.444,4.019,2.652,2.176,122.656,shale
1325.4,29.825,97.904,3.933,2.592,2.192,121.427,shale
1325.5,29.367,98.363,3.841,2.527,2.202,120.192,shale
1325.6,28.843,98.107,3.736,2.453,2.208,119.506,shale
1325.7,28.176,97.68,3.613,2.368,2.21,119.802,shale
1325.8,27.306,97.64,3.472,2.27,2.212,120.995,shale
1325.9,26.199,98.365,3.312,2.162,2.213,122.52,shale
1326,24.849,99.959,3.136,2.05,2.215,123.731,shale
1326.1,23.292,102.339,2.953,1.94,2.217,124.114,shale
1326.2,21.597,105.231,2.773,1.839,2.22,123.465,shale
1326.3,19.858,108.207,2.611,1.754,2.227,122.176,shale
1326.4,18.167,110.645,2.48,1.688,2.239,121.17,shale
1326.5,16.593,112.038,2.386,1.645,2.255,121.248,shale
1326.6,15.176,112.3,2.329,1.621,2.27,122.347,shale
1326.7,13.932,111.717,2.301,1.613,2.282,123.533,shale
1326.8,12.862,110.703,2.293,1.613,2.294,123.956,shale
1326.9,11.959,109.656,2.29,1.614,2.306,123.422,shale
1327,11.218,108.716,2.282,1.608,2.317,122.308,shale
1327.1,10.631,107.694,2.265,1.595,2.325,121.24,shale
1327.2,10.186,106.222,2.246,1.578,2.331,120.716,shale
1327.3,9.866,104.048,2.233,1.564,2.336,120.931,shale
1327.4,9.658,101.189,2.237,1.56,2.344,121.708,shale
1327.5,9.554,98.126,2.269,1.573,2.356,122.731,shale
1327.6,9.554,95.68,2.335,1.607,2.373,123.513,shale
1327.7,9.657,94.411,2.438,1.662,2.39,123.531,shale
1327.8,9.855,94.385,2.577,1.737,2.402,122.452,shale
1327.9,10.134,95.208,2.744,1.826,2.406,120.293,shale
1328,10.456,96.287,2.924,1.919,2.398,117.559,shale
1328.1,10.767,97.138,3.095,2.003,2.382,114.728,shale
1328.2,11.001,97.619,3.23,2.065,2.361,112.101,shale
1328.3,11.108,97.856,3.309,2.094,2.341,110.15,shale
1328.4,11.07,98.037,3.329,2.093,2.326,109.441,shale
1328.5,10.913,98.283,3.306,2.073,2.318,110.002,shale
1328.6,10.692,98.562,3.268,2.05,2.315,111.194,shale
1328.7,10.48,98.673,3.24,2.037,2.314,112.379,shale
1328.8,10.335,98.495,3.243,2.044,2.314,113.248,shale
1328.9,10.28,97.987,3.285,2.074,2.315,113.427,shale
1329,10.298,97.19,3.363,2.123,2.316,112.481,shale
1329.1,10.343,96.205,3.462,2.183,2.318,110.681,shale
1329.2,10.364,95.144,3.556,2.237,2.32,109.137,shale
1329.3,10.324,94.244,3.616,2.271,2.321,108.868,shale
1329.4,10.211,93.81,3.616,2.272,2.32,109.831,shale
1329.5,10.038,94.114,3.542,2.233,2.316,111.107,shale
1329.6,9.828,95.149,3.399,2.159,2.307,111.936,shale
1329.7,9.602,96.504,3.21,2.06,2.295,112.11,shale
1329.8,9.368,97.671,3.001,1.95,2.279,111.752,shale
1329.9,9.123,98.369,2.797,1.841,2.262,111.21,shale
1330,8.87,98.668,2.615,1.744,2.245,111.085,shale
1330.1,8.614,98.737,2.469,1.664,2.229,111.998,shale
1330.2,8.365,98.685,2.364,1.607,2.215,114.187,shale
1330.3,8.135,98.613,2.302,1.575,2.206,117.513,shale
1330.4,7.931,98.543,2.282,1.567,2.202,121.174,shale
1330.5,7.747,98.544,2.298,1.58,2.206,123.882,shale
1330.6,7.573,98.833,2.338,1.608,2.217,124.607,shale
1330.7,7.401,99.698,2.387,1.642,2.234,123.241,shale
1330.8,7.237,101.061,2.427,1.671,2.254,120.749,shale
1330.9,7.098,102.398,2.443,1.687,2.272,118.426,shale
1331,7.01,103.023,2.431,1.685,2.287,117.125,shale
1331.1,6.992,102.55,2.397,1.668,2.296,116.967,shale
1331.2,7.055,101.186,2.352,1.643,2.3,117.65,shale
1331.3,7.208,99.63,2.313,1.619,2.3,118.785,shale
1331.4,7.449,98.576,2.291,1.604,2.298,120.11,shale
1331.5,7.778,98.315,2.297,1.605,2.299,121.359,shale
1331.6,8.185,98.632,2.338,1.626,2.301,122.026,shale
1331.7,8.655,99.067,2.416,1.671,2.305,121.57,shale
1331.8,9.151,99.103,2.532,1.738,2.308,120.004,shale
1331.9,9.639,98.585,2.679,1.822,2.312,117.932,shale
1332,10.095,97.719,2.84,1.916,2.315,115.967,shale
1332.1,10.517,96.86,2.994,2.005,2.32,114.363,shale
1332.2,10.919,96.434,3.118,2.078,2.327,113.137,shale
1332.3,11.323,96.711,3.201,2.127,2.333,112.501,shale
1332.4,11.74,97.699,3.244,2.153,2.336,112.701,shale
1332.5,12.167,99.215,3.264,2.164,2.334,113.519,shale
1332.6,12.587,100.938,3.277,2.171,2.331,114.303,shale
1332.7,12.981,102.337,3.295,2.18,2.329,114.627,shale
1332.8,13.345,102.885,3.326,2.195,2.326,114.482,shale
1332.9,13.688,102.364,3.372,2.22,2.322,114.047,shale
1333,14.025,100.906,3.444,2.261,2.315,113.594,shale
1333.1,14.367,98.899,3.556,2.327,2.306,113.434,shale
1333.2,14.721,96.877,3.73,2.429,2.305,113.562,shale
1333.3,15.079,95.218,3.985,2.581,2.316,113.041,shale
1333.4,15.44,94.066,4.33,2.787,2.342,110.61,shale
1333.5,15.816,93.38,4.744,3.035,2.374,106.002,shale
1333.6,16.229,93.026,5.144,3.284,2.403,100.224,shale
1333.7,16.706,92.864,5.399,3.46,2.419,94.736,shale
1333.8,17.264,92.925,5.399,3.493,2.417,90.749,shale
1333.9,17.906,93.173,5.15,3.374,2.4,89.455,shale
1334,18.619,93.502,4.772,3.166,2.373,91.555,shale
1334.1,19.389,93.945,4.395,2.946,2.342,96.344,shale
1334.2,20.205,94.613,4.093,2.765,2.312,101.866,shale
1334.3,21.065,95.493,3.893,2.642,2.287,106.313,shale
1334.4,21.962,96.497,3.79,2.579,2.265,109.214,shale
1334.5,22.878,97.417,3.768,2.567,2.245,111.011,shale
1334.6,23.772,97.903,3.802,2.592,2.228,112.261,shale
1334.7,24.596,97.607,3.868,2.639,2.212,113.3,shale
1334.8,25.312,96.518,3.939,2.691,2.198,114.353,shale
1334.9,25.913,94.91,3.989,2.734,2.186,115.444,shale
1335,26.427,93.255,4.006,2.758,2.177,116.342,shale
1335.1,26.908,92.005,3.99,2.764,2.173,116.887,shale
1335.2,27.416,91.437,3.959,2.758,2.172,117.113,shale
1335.3,28.001,91.608,3.939,2.754,2.174,117.073,shale
1335.4,28.689,92.496,3.957,2.769,2.176,116.781,shale
1335.5,29.48,93.845,4.036,2.815,2.175,116.378,shale
1335.6,30.358,95.218,4.191,2.903,2.169,116.122,shale
1335.7,31.294,96.145,4.426,3.034,2.157,116.329,shale
1335.8,32.26,96.327,4.728,3.201,2.14,117.187,shale
1335.9,33.221,95.718,5.064,3.386,2.121,118.615,shale
1336,34.152,94.631,5.387,3.564,2.103,120.274,shale
1336.1,35.042,93.604,5.657,3.716,2.092,121.639,shale
1336.2,35.908,93.054,5.862,3.833,2.088,122.322,shale
1336.3,36.777,92.912,6.024,3.925,2.089,122.299,shale
1336.4,37.68,92.68,6.179,4.01,2.092,121.872,shale
1336.5,38.64,91.792,6.353,4.099,2.091,121.427,sand
1336.6,39.669,89.93,6.544,4.191,2.086,121.254,sand
1336.7,40.757,87.149,6.727,4.275,2.076,121.462,sand
1336.8,41.87,83.911,6.866,4.334,2.067,121.953,sand
1336.9,42.967,80.968,6.944,4.361,2.061,122.654,sand
1337,44.007,78.9,6.973,4.364,2.059,123.427,sand
1337.1,44.957,77.812,6.997,4.366,2.059,124.008,sand
1337.2,45.805,77.408,7.061,4.391,2.06,124.239,sand
1337.3,46.568,77.206,7.195,4.457,2.057,124.19,sand
1337.4,47.285,76.749,7.4,4.562,2.052,124.135,sand
1337.5,47.997,75.908,7.641,4.686,2.046,124.294,sand
1337.6,48.724,74.838,7.856,4.793,2.04,124.62,sand
1337.7,49.458,73.818,7.972,4.848,2.036,124.889,sand
1337.8,50.18,73.221,7.941,4.829,2.035,124.99,sand
1337.9,50.881,73.204,7.766,4.739,2.035,124.961,sand
1338,51.552,73.53,7.495,4.605,2.037,124.816,sand
1338.1,52.194,73.811,7.193,4.456,2.041,124.519,sand
1338.2,52.809,73.798,6.906,4.311,2.047,124.039,sand
1338.3,53.393,73.455,6.652,4.176,2.052,123.399,sand
1338.4,53.931,72.842,6.429,4.048,2.056,122.738,sand
1338.5,54.407,72.136,6.219,3.919,2.057,122.254,sand
1338.6,54.819,71.586,6.008,3.785,2.054,122.074,sand
1338.7,55.17,71.302,5.792,3.647,2.049,122.235,sand
1338.8,55.475,71.341,5.585,3.514,2.043,122.659,sand
1338.9,55.739,71.678,5.409,3.401,2.038,123.226,sand
1339,55.962,72.175,5.285,3.32,2.037,123.829,sand
1339.1,56.135,72.682,5.226,3.278,2.038,124.44,sand
1339.2,56.246,73.004,5.242,3.282,2.041,124.977,sand
1339.3,56.278,72.962,5.336,3.333,2.045,125.316,sand
1339.4,56.22,72.427,5.503,3.427,2.048,125.469,sand
1339.5,56.066,71.491,5.72,3.548,2.049,125.555,sand
1339.6,55.83,70.446,5.942,3.671,2.047,125.744,sand
1339.7,55.527,69.57,6.106,3.759,2.044,126.071,sand
1339.8,55.175,69.082,6.154,3.779,2.04,126.392,sand
1339.9,54.776,69.026,6.068,3.723,2.038,126.504,sand
1340,54.313,69.236,5.883,3.61,2.037,126.4,sand
1340.1,53.758,69.454,5.665,3.476,2.039,126.222,sand
1340.2,53.085,69.493,5.477,3.357,2.041,126.049,sand
1340.3,52.28,69.328,5.357,3.275,2.043,125.955,sand
1340.4,51.344,69.088,5.313,3.239,2.043,125.971,sand
1340.5,50.297,68.946,5.333,3.246,2.042,126.073,sand
1340.6,49.161,68.975,5.394,3.284,2.04,126.215,sand
1340.7,47.952,69.07,5.473,3.34,2.04,126.389,sand
1340.8,46.663,69.069,5.549,3.399,2.041,126.577,sand
1340.9,45.271,68.853,5.599,3.446,2.042,126.726,sand
1341,43.741,68.457,5.574,3.45,2.043,126.859,sand
1341.1,42.046,67.971,5.383,3.363,2.044,127.05,sand
1341.2,40.178,67.559,4.956,3.145,2.045,127.382,sand
1341.3,38.164,67.409,4.336,2.81,2.046,127.947,sand
1341.4,36.052,67.835,3.67,2.435,2.047,128.639,sand
1341.5,33.904,69.217,3.087,2.097,2.049,129.136,sand
1341.6,31.765,71.777,2.645,1.836,2.055,129.117,sand
1341.7,29.658,75.428,2.343,1.657,2.066,128.437,sand
1341.8,27.586,79.821,2.159,1.55,2.085,127.134,sand
1341.9,25.55,84.337,2.067,1.502,2.112,125.481,sand
1342,23.567,88.314,2.043,1.5,2.146,123.863,shale
1342.1,21.677,91.353,2.062,1.527,2.182,122.484,shale
1342.2,19.931,93.485,2.098,1.567,2.217,121.487,shale
1342.3,18.365,94.972,2.126,1.601,2.247,120.967,shale
1342.4,16.986,96.088,2.133,1.616,2.27,120.881,shale
1342.5,15.774,96.829,2.123,1.613,2.286,120.973,shale
1342.6,14.699,96.92,2.112,1.603,2.296,121.111,shale
1342.7,13.733,96.141,2.119,1.602,2.303,120.988,shale
1342.8,12.87,94.572,2.156,1.62,2.312,119.754,shale
1342.9,12.122,92.567,2.226,1.661,2.322,116.816,shale
1343,11.51,90.781,2.325,1.721,2.335,112.509,shale
1343.1,11.044,89.925,2.437,1.793,2.348,108.073,shale
1343.2,10.719,90.407,2.546,1.862,2.358,104.339,shale
1343.3,10.514,92.235,2.632,1.917,2.365,101.658,shale
1343.4,10.411,95.136,2.684,1.95,2.367,100.371,shale
1343.5,10.391,98.602,2.703,1.96,2.367,100.792,shale
1343.6,10.433,102.004,2.701,1.955,2.366,102.744,shale
1343.7,10.528,104.709,2.689,1.945,2.363,105.064,shale
1343.8,10.68,106.286,2.68,1.937,2.359,106.774,shale
1343.9,10.905,106.633,2.68,1.937,2.353,107.836,shale
1344,11.234,105.901,2.691,1.946,2.346,108.817,shale
1344.1,11.701,104.43,2.717,1.967,2.342,109.897,shale
1344.2,12.335,102.754,2.76,1.999,2.339,110.82,shale
1344.3,13.156,101.357,2.819,2.042,2.34,111.638,shale
1344.4,14.166,100.423,2.891,2.094,2.343,112.259,shale
1344.5,15.364,99.874,2.971,2.148,2.348,112.299,shale
1344.6,16.749,99.508,3.05,2.2,2.354,111.594,shale
1344.7,18.314,98.939,3.121,2.241,2.357,110.515,shale
1344.8,20.026,97.73,3.18,2.267,2.353,109.681,shale
1344.9,21.827,95.624,3.232,2.279,2.34,109.456,shale
1345,23.646,92.829,3.287,2.285,2.314,110.048,shale
1345.1,25.427,89.957,3.356,2.297,2.278,111.56,shale
1345.2,27.156,87.623,3.449,2.325,2.238,113.837,shale
1345.3,28.857,86.068,3.576,2.379,2.202,116.148,sand
1345.4,30.564,85.139,3.745,2.466,2.173,117.38,sand
1345.5,32.293,84.386,3.959,2.587,2.152,117.159,sand
1345.6,34.03,83.186,4.207,2.734,2.138,116.181,sand
1345.7,35.731,81.165,4.46,2.886,2.127,115.425,sand
1345.8,37.346,78.471,4.676,3.018,2.114,115.427,sand
1345.9,38.837,75.706,4.814,3.106,2.099,116.283,sand
1346,40.187,73.523,4.859,3.142,2.083,117.853,sand
1346.1,41.385,72.28,4.831,3.137,2.069,119.746,sand
1346.2,42.429,71.903,4.78,3.117,2.059,121.396,sand
1346.3,43.32,72.053,4.755,3.11,2.053,122.366,sand
1346.4,44.072,72.261,4.788,3.134,2.051,122.622,sand
1346.5,44.711,72.185,4.886,3.194,2.05,122.482,sand
1346.6,45.273,71.745,5.036,3.283,2.05,122.242,sand
1346.7,45.777,71.022,5.201,3.381,2.048,122.073,sand
1346.8,46.227,70.101,5.328,3.457,2.046,121.984,sand
1346.9,46.614,69.043,5.366,3.48,2.044,121.875,sand
1347,46.926,67.911,5.286,3.43,2.043,121.763,sand
1347.1,47.171,66.81,5.104,3.314,2.043,121.695,sand
1347.2,47.382,65.971,4.871,3.162,2.043,121.694,sand
1347.3,47.613,65.636,4.642,3.011,2.043,121.668,sand
1347.4,47.896,65.876,4.46,2.887,2.042,121.594,sand
1347.5,48.24,66.481,4.349,2.804,2.041,121.886,sand
1347.6,48.617,67.085,4.315,2.767,2.042,122.485,sand
1347.7,48.997,67.476,4.348,2.768,2.047,122.15,sand
1347.8,49.373,67.76,4.421,2.793,2.057,119.567,sand
1347.9,49.77,68.143,4.499,2.824,2.074,115.024,sand
1348,50.229,68.717,4.553,2.848,2.095,110.416,shale
1348.1,50.768,69.443,4.576,2.864,2.114,107.373,shale
1348.2,51.365,70.101,4.586,2.881,2.128,106.001,shale
1348.3,51.942,70.447,4.612,2.915,2.133,105.975,shale
1348.4,52.407,70.32,4.684,2.979,2.128,107.724,shale
1348.5,52.678,69.773,4.813,3.075,2.116,111.45,sand
1348.6,52.713,69.074,4.988,3.193,2.099,115.991,sand
1348.7,52.515,68.461,5.168,3.306,2.08,119.713,sand
1348.8,52.117,67.955,5.299,3.377,2.062,122.084,sand
1348.9,51.558,67.405,5.333,3.379,2.045,123.806,sand
1349,50.872,66.768,5.26,3.313,2.031,125.602,sand
1349.1,50.074,66.177,5.111,3.205,2.02,127.265,sand
1349.2,49.167,65.904,4.94,3.087,2.015,128.331,sand
1349.3,48.152,66.265,4.791,2.987,2.015,128.737,sand
1349.4,47.029,67.405,4.682,2.911,2.018,128.565,sand
1349.5,45.8,69.143,4.598,2.851,2.024,127.993,sand
1349.6,44.462,71.161,4.495,2.783,2.029,127.186,sand
1349.7,43.002,73.058,4.323,2.679,2.034,126.313,sand
1349.8,41.393,74.743,4.06,2.527,2.038,125.608,sand
1349.9,39.607,76.473,3.734,2.343,2.044,125.136,sand
1350,37.636,78.648,3.403,2.16,2.052,124.732,sand
1350.1,35.509,81.518,3.121,2.008,2.063,124.22,sand
1350.2,33.288,85.115,2.92,1.905,2.08,123.57,sand
1350.3,31.053,89.236,2.81,1.857,2.104,122.926,shale
1350.4,28.867,93.442,2.786,1.864,2.136,122.384,shale
1350.5,26.773,97.168,2.835,1.919,2.175,121.744,shale
1350.6,24.795,100.001,2.936,2.009,2.218,120.726,shale
1350.7,22.953,101.742,3.061,2.116,2.261,119.232,shale
1350.8,21.268,102.511,3.169,2.21,2.302,116.949,shale
1350.9,19.765,102.617,3.224,2.263,2.338,113.527,shale
1351,18.459,102.447,3.205,2.259,2.367,109.175,shale
1351.1,17.343,102.388,3.12,2.204,2.388,104.883,shale
1351.2,16.382,102.649,2.998,2.119,2.397,102.11,shale
1351.3,15.528,103.184,2.868,2.027,2.395,101.73,shale
1351.4,14.746,103.676,2.756,1.947,2.383,103.383,shale
1351.5,14.024,103.784,2.675,1.887,2.364,105.946,shale
1351.6,13.375,103.453,2.63,1.85,2.343,108.452,shale
1351.7,12.82,102.853,2.617,1.834,2.325,110.421,shale
1351.8,12.374,102.238,2.632,1.838,2.316,111.685,shale
1351.9,12.034,101.889,2.674,1.861,2.316,112.226,shale
1352,11.781,101.922,2.746,1.902,2.323,112.031,shale
1352.1,11.594,102.146,2.852,1.965,2.331,111.392,shale
1352.2,11.464,102.261,2.995,2.048,2.337,110.814,shale
1352.3,11.394,102.122,3.169,2.15,2.339,110.152,shale
1352.4,11.394,101.7,3.36,2.261,2.337,108.574,shale
1352.5,11.465,101.063,3.54,2.366,2.333,105.575,shale
1352.6,11.594,100.386,3.679,2.448,2.328,102.129,shale
1352.7,11.759,99.736,3.759,2.496,2.322,100.07,shale
1352.8,11.94,99.16,3.781,2.509,2.317,100.105,shale
1352.9,12.127,98.837,3.762,2.497,2.31,101.198,shale
1353,12.33,98.9,3.719,2.469,2.302,101.862,shale
1353.1,12.568,99.285,3.665,2.435,2.295,101.909,shale
1353.2,12.859,99.816,3.611,2.399,2.29,102.073,shale
1353.3,13.207,100.165,3.565,2.368,2.288,102.615,shale
1353.4,13.597,100.08,3.534,2.345,2.291,103.066,shale
1353.5,14.007,99.596,3.522,2.335,2.296,103.343,shale
1353.6,14.424,98.986,3.532,2.339,2.303,104.219,shale
1353.7,14.847,98.604,3.566,2.359,2.308,106.071,shale
1353.8,15.288,98.678,3.622,2.394,2.311,108.201,shale
1353.9,15.76,99.259,3.691,2.437,2.31,109.509,shale
1354,16.267,100.166,3.766,2.484,2.307,109.677,shale
1354.1,16.802,101.07,3.84,2.528,2.303,109.423,shale
1354.2,17.352,101.759,3.909,2.568,2.299,109.315,shale
1354.3,17.906,102.199,3.97,2.603,2.295,109.219,shale
1354.4,18.469,102.451,4.021,2.63,2.293,108.74,shale
1354.5,19.053,102.468,4.061,2.651,2.291,107.852,shale
1354.6,19.669,102.125,4.092,2.666,2.29,106.534,shale
1354.7,20.316,101.432,4.114,2.675,2.289,104.856,shale
1354.8,20.986,100.544,4.129,2.678,2.288,103.314,shale
1354.9,21.659,99.818,4.135,2.677,2.287,102.342,shale
1355,22.327,99.615,4.135,2.672,2.286,101.91,shale
1355.1,22.989,99.947,4.132,2.664,2.284,101.87,shale
1355.2,23.654,100.488,4.126,2.653,2.282,102.344,shale
1355.3,24.321,100.716,4.119,2.642,2.279,103.554,shale
1355.4,24.966,100.145,4.115,2.632,2.276,105.137,shale
1355.5,25.538,98.623,4.121,2.629,2.271,106.173,shale
1355.6,25.964,96.523,4.143,2.637,2.265,106.482,shale
1355.7,26.183,94.551,4.183,2.658,2.257,106.227,shale
1355.8,26.164,93.381,4.24,2.692,2.249,106.659,shale
1355.9,25.931,93.358,4.303,2.735,2.24,109.272,shale
1356,25.548,94.399,4.352,2.774,2.234,113.831,shale
1356.1,25.088,96.044,4.364,2.796,2.231,118.392,shale
1356.2,24.601,97.663,4.324,2.789,2.231,120.54,shale
1356.3,24.114,98.641,4.238,2.753,2.234,119.517,shale
1356.4,23.621,98.582,4.129,2.697,2.236,116.618,shale
1356.5,23.111,97.555,4.023,2.638,2.238,114.751,shale
1356.6,22.581,96.096,3.946,2.591,2.237,114.662,shale
1356.7,22.045,94.892,3.91,2.566,2.236,114.856,shale
1356.8,21.534,94.502,3.914,2.565,2.235,114.261,shale
1356.9,21.08,95.054,3.945,2.582,2.237,112.712,shale
1357,20.704,96.254,3.983,2.603,2.241,111.351,shale
1357.1,20.412,97.533,4.008,2.617,2.247,111.262,shale
1357.2,20.2,98.282,4.01,2.615,2.253,112.193,shale
1357.3,20.058,98.279,3.987,2.596,2.258,112.922,shale
1357.4,19.977,97.841,3.952,2.568,2.262,113.032,shale
1357.5,19.952,97.58,3.918,2.541,2.263,112.776,shale
1357.6,19.986,97.991,3.894,2.521,2.263,112.161,shale
1357.7,20.078,98.99,3.881,2.51,2.262,111.37,shale
1357.8,20.217,100.101,3.874,2.505,2.259,110.745,shale
1357.9,20.382,100.897,3.87,2.505,2.257,110.584,shale
1358,20.553,101.294,3.867,2.508,2.254,110.859,shale
1358.1,20.721,101.504,3.866,2.511,2.251,111.267,shale
1358.2,20.895,101.767,3.867,2.515,2.25,111.607,shale
1358.3,21.099,102.169,3.873,2.521,2.251,111.882,shale
1358.4,21.363,102.491,3.884,2.53,2.256,112.171,shale
1358.5,21.707,102.397,3.895,2.541,2.266,112.459,shale
1358.6,22.137,101.736,3.901,2.55,2.28,112.723,shale
1358.7,22.649,100.627,3.896,2.553,2.294,112.979,shale
1358.8,23.234,99.534,3.882,2.548,2.307,113.179,shale
1358.9,23.894,98.932,3.861,2.538,2.312,113.274,shale
1359,24.63,98.896,3.839,2.524,2.31,113.258,shale
1359.1,25.445,99.247,3.824,2.511,2.301,113.111,shale
1359.2,26.337,99.768,3.823,2.502,2.288,112.836,shale
1359.3,27.306,100.358,3.835,2.499,2.273,112.439,shale
1359.4,28.348,100.958,3.86,2.501,2.259,112.024,shale
1359.5,29.448,101.546,3.895,2.508,2.246,111.84,shale
1359.6,30.581,102.08,3.939,2.52,2.233,112.095,shale
1359.7,31.698,102.409,3.993,2.54,2.219,112.762,shale
1359.8,32.749,102.128,4.06,2.571,2.205,113.558,shale
1359.9,33.691,100.765,4.143,2.613,2.191,114.225,shale
1360,34.512,98.232,4.248,2.668,2.179,114.668,shale
1360.1,35.234,94.943,4.374,2.735,2.171,114.982,shale
1360.2,35.908,91.569,4.514,2.809,2.165,115.249,shale
1360.3,36.585,88.74,4.652,2.88,2.161,115.521,sand
1360.4,37.303,86.755,4.77,2.939,2.158,115.983,sand
1360.5,38.068,85.626,4.858,2.983,2.153,116.852,sand
1360.6,38.842,85.112,4.919,3.013,2.147,118.137,sand
1360.7,39.557,84.78,4.964,3.037,2.139,119.542,sand
1360.8,40.145,84.223,5.01,3.063,2.133,120.69,sand
1360.9,40.561,83.294,5.068,3.096,2.127,121.369,sand
1361,40.795,81.894,5.138,3.135,2.123,121.591,sand
1361.1,40.87,79.956,5.209,3.175,2.117,121.473,sand
1361.2,40.818,77.667,5.263,3.207,2.109,121.158,sand
1361.3,40.663,75.463,5.29,3.226,2.099,120.906,sand
1361.4,40.402,73.717,5.284,3.229,2.09,121.088,sand
1361.5,40.022,72.569,5.24,3.212,2.082,121.787,sand
1361.6,39.506,71.884,5.143,3.17,2.077,122.691,sand
1361.7,38.851,71.512,4.971,3.089,2.076,123.376,sand
1361.8,38.047,71.463,4.712,2.96,2.077,123.648,sand
1361.9,37.074,71.905,4.377,2.785,2.08,123.657,sand
1362,35.889,73.07,4,2.582,2.083,123.564,sand
1362.1,34.452,75.149,3.614,2.37,2.087,123.388,sand
1362.2,32.752,78.197,3.247,2.167,2.093,123.275,sand
1362.3,30.827,81.957,2.915,1.983,2.106,123.441,sand
1362.4,28.773,86.068,2.625,1.823,2.128,123.745,shale
1362.5,26.715,90.22,2.382,1.689,2.156,123.729,shale
1362.6,24.769,94.172,2.185,1.579,2.18,123.421,shale
1362.7,23.003,97.706,2.034,1.495,2.198,123.529,shale
1362.8,21.438,100.653,1.93,1.435,2.207,124.491,shale
1362.9,20.052,102.886,1.872,1.402,2.213,125.969,shale
1363,18.818,104.447,1.86,1.396,2.221,127.262,shale
1363.1,17.716,105.379,1.893,1.417,2.232,128.154,shale
1363.2,16.75,105.783,1.97,1.466,2.246,128.742,shale
1363.3,15.922,105.883,2.089,1.54,2.264,128.67,shale
1363.4,15.229,105.918,2.242,1.637,2.283,127.382,shale
1363.5,14.647,106.021,2.421,1.747,2.303,124.884,shale
1363.6,14.151,106.097,2.609,1.862,2.32,122.012,shale
1363.7,13.732,105.972,2.792,1.968,2.334,119.512,shale
1363.8,13.397,105.539,2.951,2.056,2.344,117.432,shale
1363.9,13.161,104.762,3.074,2.118,2.352,115.496,shale
1364,13.034,103.787,3.159,2.156,2.359,113.663,shale
1364.1,13.01,102.9,3.215,2.177,2.365,112.293,shale
1364.2,13.063,102.305,3.257,2.191,2.368,111.576,shale
1364.3,13.16,102.039,3.301,2.209,2.369,111.355,shale
1364.4,13.275,102.008,3.353,2.234,2.368,111.259,shale
1364.5,13.412,102.124,3.411,2.267,2.366,110.875,shale
1364.6,13.594,102.398,3.466,2.3,2.363,109.984,shale
1364.7,13.845,102.984,3.502,2.326,2.36,108.612,shale
1364.8,14.179,103.939,3.507,2.336,2.356,106.981,shale
1364.9,14.594,105.131,3.479,2.327,2.349,105.367,shale
